Date,Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall (mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2018-07-01,368,3,22.7,86.0,0.7,1455.0,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-01,211,4,22.7,85.0,0.7,1547.0,20.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-01,54,5,22.6,86.0,0.5,1076.0,20.1,0.0,0.1,0.0,Summer,No Holiday,Yes
2018-07-01,60,6,22.3,93.0,0.6,1262.0,21.1,0.01,0.4,0.0,Summer,No Holiday,Yes
2018-07-01,25,7,22.1,89.0,0.5,1617.0,20.1,0.08,0.5,0.0,Summer,No Holiday,Yes
2018-07-01,20,8,22.1,93.0,0.5,805.0,20.9,0.14,1.0,0.0,Summer,No Holiday,Yes
2018-07-01,9,9,22.1,94.0,0.9,624.0,21.0,0.22,1.5,0.0,Summer,No Holiday,Yes
2018-07-01,13,10,21.6,97.0,0.5,266.0,21.0,0.13,12.0,0.0,Summer,No Holiday,Yes
2018-07-01,11,11,21.2,97.0,1.2,105.0,20.6,0.15,18.5,0.0,Summer,No Holiday,Yes
2018-07-01,9,12,21.1,97.0,1.2,653.0,20.5,0.17,7.5,0.0,Summer,No Holiday,Yes
2018-07-01,30,13,21.2,97.0,1.1,760.0,20.6,0.2,3.5,0.0,Summer,No Holiday,Yes
2018-07-01,14,14,21.5,97.0,0.7,1522.0,20.9,0.29,1.0,0.0,Summer,No Holiday,Yes
2018-07-01,51,15,21.8,97.0,0.7,324.0,21.2,0.14,5.5,0.0,Summer,No Holiday,Yes
2018-07-01,41,16,22.2,97.0,1.1,1745.0,21.6,0.25,1.0,0.0,Summer,No Holiday,Yes
2018-07-01,25,17,22.4,96.0,0.4,1661.0,21.7,0.21,1.5,0.0,Summer,No Holiday,Yes
2018-07-01,17,18,22.2,96.0,1.2,673.0,21.5,0.09,3.5,0.0,Summer,No Holiday,Yes
2018-07-01,18,19,21.9,96.0,1.2,509.0,21.2,0.01,5.5,0.0,Summer,No Holiday,Yes
2018-07-01,16,20,21.9,97.0,1.1,534.0,21.3,0.0,6.0,0.0,Summer,No Holiday,Yes
2018-07-01,17,21,21.8,97.0,0.6,692.0,21.2,0.0,3.5,0.0,Summer,No Holiday,Yes
2018-07-01,16,22,21.7,97.0,0.7,540.0,21.1,0.0,3.5,0.0,Summer,No Holiday,Yes
2018-07-01,15,23,21.5,97.0,1.5,523.0,20.9,0.0,5.0,0.0,Summer,No Holiday,Yes
2018-07-02,26,0,21.4,97.0,0.6,680.0,20.8,0.0,2.5,0.0,Summer,No Holiday,Yes
2018-07-02,28,1,21.3,97.0,1.0,1451.0,20.7,0.0,3.0,0.0,Summer,No Holiday,Yes
2018-07-02,17,2,21.2,97.0,0.8,1018.0,20.6,0.0,2.0,0.0,Summer,No Holiday,Yes
2018-07-02,23,3,21.1,96.0,2.4,866.0,20.4,0.0,4.5,0.0,Summer,No Holiday,Yes
2018-07-02,58,4,20.8,97.0,1.0,2000.0,20.3,0.0,4.0,0.0,Summer,No Holiday,Yes
2018-07-02,28,5,20.7,97.0,0.3,2000.0,20.2,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-07-02,40,6,20.7,97.0,0.3,1262.0,20.2,0.0,1.0,0.0,Summer,No Holiday,Yes
2018-07-02,126,7,20.7,97.0,0.4,1801.0,20.2,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-07-02,104,8,20.8,96.0,0.4,1627.0,20.1,0.11,1.5,0.0,Summer,No Holiday,Yes
2018-07-02,128,9,21.0,97.0,1.3,825.0,20.4,0.14,3.0,0.0,Summer,No Holiday,Yes
2018-07-02,27,10,21.4,97.0,0.6,563.0,20.8,0.27,1.0,0.0,Summer,No Holiday,Yes
2018-07-02,153,11,21.7,97.0,0.5,591.0,21.1,0.25,8.0,0.0,Summer,No Holiday,Yes
2018-07-02,218,12,22.4,97.0,1.0,945.0,21.8,0.46,0.0,0.0,Summer,No Holiday,Yes
2018-07-02,304,13,22.6,97.0,0.6,367.0,22.0,0.3,0.5,0.0,Summer,No Holiday,Yes
2018-07-02,381,14,23.3,96.0,0.3,434.0,22.6,0.53,0.0,0.0,Summer,No Holiday,Yes
2018-07-02,619,15,24.2,93.0,1.0,590.0,22.9,0.78,0.0,0.0,Summer,No Holiday,Yes
2018-07-02,839,16,25.2,87.0,0.9,601.0,22.8,0.88,0.0,0.0,Summer,No Holiday,Yes
2018-07-02,861,17,25.3,87.0,0.6,751.0,22.9,0.49,0.0,0.0,Summer,No Holiday,Yes
2018-07-02,832,18,24.9,87.0,1.9,1742.0,22.5,0.25,0.0,0.0,Summer,No Holiday,Yes
2018-07-02,44,19,24.1,93.0,2.1,1118.0,22.8,0.23,1.5,0.0,Summer,No Holiday,Yes
2018-07-02,61,20,23.5,97.0,0.1,1814.0,22.9,0.04,24.0,0.0,Summer,No Holiday,Yes
2018-07-02,72,21,23.4,98.0,0.4,1038.0,23.0,0.0,1.0,0.0,Summer,No Holiday,Yes
2018-07-02,83,22,23.4,98.0,0.3,585.0,23.0,0.0,2.5,0.0,Summer,No Holiday,Yes
2018-07-02,168,23,23.4,98.0,0.3,662.0,23.0,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-07-03,349,0,23.2,98.0,0.2,927.0,22.8,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-07-03,407,1,23.1,98.0,0.0,958.0,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,354,2,23.0,98.0,0.1,1026.0,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,233,3,22.8,98.0,0.0,1734.0,22.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,149,4,22.7,97.0,0.2,1808.0,22.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,224,5,22.6,97.0,0.0,1383.0,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,600,6,22.6,95.0,0.1,1937.0,21.7,0.05,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,1308,7,23.5,86.0,0.2,1908.0,21.0,0.38,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,2135,8,24.3,83.0,0.5,1986.0,21.2,0.53,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,1156,9,25.7,76.0,0.8,1920.0,21.1,1.11,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,818,10,27.6,71.0,1.6,1870.0,21.8,2.14,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,906,11,29.2,66.0,1.4,1953.0,22.1,2.72,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,944,12,30.1,64.0,1.2,2000.0,22.5,2.54,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,994,13,31.2,54.0,1.3,1961.0,20.7,3.11,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,1001,14,31.0,56.0,1.5,2000.0,21.1,1.47,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,1069,15,32.0,54.0,1.2,1962.0,21.5,2.99,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,1325,16,31.3,52.0,1.2,2000.0,20.2,1.63,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,1783,17,32.4,50.0,2.2,2000.0,20.6,1.92,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,2965,18,32.2,57.0,1.8,1880.0,22.5,1.53,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,2598,19,30.4,62.0,0.9,2000.0,22.2,0.65,0.1,0.0,Summer,No Holiday,Yes
2018-07-03,2398,20,28.8,72.0,0.9,2000.0,23.2,0.11,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,2264,21,27.8,72.0,0.6,2000.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,1948,22,26.9,78.0,0.6,1806.0,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-03,1365,23,26.4,78.0,0.3,2000.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,971,0,25.9,79.0,0.3,2000.0,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,796,1,25.4,79.0,1.0,2000.0,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,555,2,25.1,82.0,0.2,2000.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,372,3,24.9,83.0,0.2,1857.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,234,4,24.7,82.0,0.3,2000.0,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,316,5,24.2,86.0,0.2,2000.0,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,747,6,24.0,84.0,0.1,1969.0,21.1,0.05,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,1450,7,24.6,78.0,0.5,2000.0,20.5,0.33,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,2215,8,26.4,64.0,0.5,1909.0,19.0,1.33,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,1191,9,27.4,68.0,0.5,1941.0,20.9,1.31,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,831,10,28.5,65.0,1.5,1519.0,21.2,1.74,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,941,11,30.0,60.0,2.3,1861.0,21.3,2.61,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,1021,12,30.5,58.0,2.5,1741.0,21.2,2.26,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,1007,13,31.0,60.0,2.6,1657.0,22.3,2.75,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,1005,14,31.3,58.0,3.0,1479.0,22.0,2.46,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,1038,15,31.1,57.0,3.7,1912.0,21.5,2.03,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,1306,16,31.6,57.0,2.7,1882.0,22.0,2.19,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,1856,17,31.2,56.0,3.4,1943.0,21.3,1.82,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,3080,18,30.0,60.0,2.5,1933.0,21.3,0.99,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,2637,19,28.2,64.0,2.8,1978.0,20.7,0.5,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,2415,20,27.1,67.0,2.9,1949.0,20.4,0.06,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,2274,21,26.2,70.0,2.2,1908.0,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,2091,22,25.1,73.0,2.5,1808.0,19.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-04,1432,23,24.7,74.0,1.4,1596.0,19.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,1078,0,24.2,77.0,1.8,1365.0,19.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,846,1,23.9,79.0,1.7,1121.0,20.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,568,2,23.6,80.0,1.5,879.0,19.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,376,3,23.5,81.0,0.9,878.0,20.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,267,4,23.5,80.0,0.4,924.0,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,326,5,23.5,80.0,0.3,838.0,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,438,6,23.5,80.0,0.3,768.0,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,828,7,23.5,90.0,0.5,445.0,21.7,0.05,0.5,0.0,Summer,No Holiday,Yes
2018-07-05,1836,8,23.6,93.0,0.9,308.0,22.3,0.21,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,1112,9,24.2,84.0,0.9,632.0,21.3,0.49,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,827,10,25.6,75.0,1.1,1028.0,20.8,1.22,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,890,11,26.3,71.0,1.1,1340.0,20.6,0.86,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,996,12,27.0,68.0,1.1,1744.0,20.5,1.2,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,929,13,28.1,67.0,1.1,1772.0,21.3,1.43,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,933,14,28.3,67.0,3.0,1242.0,21.5,1.73,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,1011,15,28.8,66.0,0.9,1806.0,21.8,1.55,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,1105,16,28.2,71.0,1.7,2000.0,22.4,0.96,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,1381,17,27.3,76.0,0.9,1971.0,22.6,0.52,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,2594,18,26.8,71.0,1.2,2000.0,21.0,0.21,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,2309,19,26.7,69.0,1.4,2000.0,20.5,0.36,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,2122,20,25.8,68.0,1.4,2000.0,19.4,0.09,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,2063,21,25.2,67.0,1.5,2000.0,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,1941,22,24.4,67.0,1.6,2000.0,17.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-05,1406,23,23.9,66.0,1.5,2000.0,17.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1075,0,23.5,65.0,1.9,2000.0,16.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,839,1,23.1,66.0,1.6,2000.0,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,558,2,22.8,65.0,1.8,2000.0,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,403,3,22.6,66.0,1.5,2000.0,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,273,4,22.6,66.0,0.9,2000.0,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,311,5,22.5,66.0,1.5,2000.0,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,723,6,22.4,65.0,1.6,2000.0,15.4,0.01,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1449,7,22.6,63.0,1.3,2000.0,15.1,0.21,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,2273,8,23.2,60.0,1.7,2000.0,14.9,0.58,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1318,9,23.3,61.0,1.7,2000.0,15.3,0.8,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,998,10,23.7,59.0,1.7,2000.0,15.2,0.89,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1024,11,23.9,59.0,2.1,2000.0,15.3,1.08,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1216,12,25.7,57.0,1.9,2000.0,16.5,2.32,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1210,13,26.2,53.0,2.1,2000.0,15.8,2.23,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1209,14,27.0,52.0,2.1,2000.0,16.2,2.51,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1346,15,26.9,51.0,2.0,2000.0,15.9,1.95,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1635,16,26.6,54.0,2.3,2000.0,16.5,1.24,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,2282,17,26.6,52.0,2.2,2000.0,15.9,1.02,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,3196,18,25.9,52.0,2.1,2000.0,15.2,0.57,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,2557,19,25.0,52.0,2.2,2000.0,14.4,0.37,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,2223,20,23.8,55.0,2.3,2000.0,14.2,0.05,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,2183,21,23.1,54.0,2.1,2000.0,13.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1917,22,22.5,54.0,2.1,2000.0,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-06,1458,23,22.0,55.0,1.7,2000.0,12.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1191,0,21.5,56.0,1.8,2000.0,12.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1079,1,21.1,57.0,2.0,2000.0,12.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,760,2,20.7,58.0,1.5,2000.0,12.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,545,3,20.4,59.0,1.0,2000.0,12.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,331,4,20.0,63.0,1.8,2000.0,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,273,5,19.8,63.0,1.4,2000.0,12.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,396,6,19.5,61.0,1.5,2000.0,11.7,0.03,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,567,7,19.6,57.0,1.6,2000.0,10.8,0.42,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,832,8,21.2,52.0,1.6,1998.0,10.9,1.2,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1009,9,22.6,51.0,1.7,2000.0,11.9,1.87,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1050,10,24.0,49.0,1.7,2000.0,12.6,2.48,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1129,11,25.0,48.0,1.5,1986.0,13.2,2.95,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1328,12,26.4,47.0,1.7,2000.0,14.1,3.26,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1399,13,27.5,43.0,2.0,2000.0,13.7,3.41,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1430,14,28.3,43.0,1.6,1941.0,14.5,3.33,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1579,15,28.7,42.0,1.3,2000.0,14.5,2.98,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1764,16,28.9,44.0,1.6,1998.0,15.4,2.2,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,2020,17,28.9,45.0,1.4,2000.0,15.7,1.89,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,2238,18,27.8,48.0,1.2,2000.0,15.7,0.91,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,2352,19,26.1,51.0,1.4,2000.0,15.1,0.32,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,2232,20,24.6,51.0,1.7,2000.0,13.7,0.07,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,2235,21,23.4,52.0,1.4,2000.0,12.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1921,22,22.6,51.0,1.7,2000.0,11.9,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-07,1416,23,21.7,51.0,1.7,2000.0,11.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,1208,0,20.7,51.0,1.7,2000.0,10.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,946,1,19.9,52.0,1.6,2000.0,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,648,2,19.3,54.0,1.4,2000.0,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,460,3,18.8,56.0,1.2,2000.0,9.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,277,4,18.4,57.0,1.1,2000.0,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,253,5,18.1,57.0,1.4,2000.0,9.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,267,6,17.8,58.0,1.1,2000.0,9.4,0.04,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,410,7,18.2,54.0,1.2,2000.0,8.7,0.42,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,684,8,19.1,53.0,1.7,1952.0,9.2,0.8,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,787,9,20.8,51.0,1.5,1973.0,10.2,1.65,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,867,10,22.5,48.0,1.6,1940.0,10.9,2.33,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,1053,11,23.8,47.0,2.1,2000.0,11.8,2.59,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,1237,12,25.0,46.0,1.9,1943.0,12.5,2.93,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,1442,13,26.1,45.0,1.8,2000.0,13.2,3.33,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,1517,14,27.1,41.0,1.4,1941.0,12.7,3.24,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,1693,15,27.6,37.0,1.9,2000.0,11.5,2.58,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,2070,16,27.9,39.0,1.2,2000.0,12.6,2.16,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,2266,17,27.4,44.0,1.7,2000.0,14.0,1.17,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,2351,18,26.7,48.0,1.0,2000.0,14.7,0.53,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,2272,19,26.3,51.0,1.7,2000.0,15.3,0.18,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,2348,20,25.7,53.0,1.3,2000.0,15.3,0.03,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,2055,21,25.3,55.0,1.4,2000.0,15.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,1717,22,25.0,57.0,1.0,2000.0,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-08,1252,23,24.6,60.0,2.6,2000.0,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,900,0,24.2,61.0,1.7,2000.0,16.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,554,1,23.7,64.0,0.8,2000.0,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,387,2,22.7,63.0,0.9,2000.0,15.2,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,285,3,21.9,63.0,1.3,2000.0,14.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,206,4,21.4,63.0,1.5,2000.0,14.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,301,5,21.1,64.0,1.5,2000.0,14.0,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,486,6,21.0,64.0,1.0,2000.0,13.9,0.03,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,451,7,20.9,66.0,1.4,2000.0,14.3,0.1,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,670,8,20.7,73.0,0.8,2000.0,15.6,0.3,0.2,0.0,Summer,No Holiday,Yes
2018-07-09,575,9,21.1,72.0,1.0,1982.0,15.8,0.52,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,217,10,21.1,73.0,1.2,1957.0,16.0,0.4,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,186,11,20.6,82.0,1.0,2000.0,17.4,0.29,0.3,0.0,Summer,No Holiday,Yes
2018-07-09,71,12,20.7,83.0,0.6,1244.0,17.7,0.32,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,99,13,20.3,87.0,1.0,771.0,18.0,0.31,0.5,0.0,Summer,No Holiday,Yes
2018-07-09,110,14,20.2,89.0,1.0,1854.0,18.3,0.27,0.5,0.0,Summer,No Holiday,Yes
2018-07-09,59,15,20.3,90.0,0.9,1356.0,18.5,0.34,0.0,0.0,Summer,No Holiday,Yes
2018-07-09,68,16,20.2,91.0,1.2,1637.0,18.6,0.42,1.0,0.0,Summer,No Holiday,Yes
2018-07-09,104,17,20.3,93.0,1.4,1684.0,19.1,0.32,1.0,0.0,Summer,No Holiday,Yes
2018-07-09,140,18,20.3,93.0,1.3,1832.0,19.1,0.22,0.5,0.0,Summer,No Holiday,Yes
2018-07-09,68,19,20.4,94.0,1.1,1769.0,19.3,0.14,0.5,0.0,Summer,No Holiday,Yes
2018-07-09,48,20,20.3,95.0,0.8,1372.0,19.4,0.02,1.0,0.0,Summer,No Holiday,Yes
2018-07-09,95,21,20.3,96.0,1.0,1007.0,19.6,0.0,1.5,0.0,Summer,No Holiday,Yes
2018-07-09,71,22,20.4,96.0,1.1,1641.0,19.7,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-07-09,40,23,20.4,96.0,0.6,1137.0,19.7,0.0,1.0,0.0,Summer,No Holiday,Yes
2018-07-10,29,0,20.4,97.0,0.3,183.0,19.9,0.0,5.5,0.0,Summer,No Holiday,Yes
2018-07-10,39,1,20.4,97.0,0.3,193.0,19.9,0.0,8.5,0.0,Summer,No Holiday,Yes
2018-07-10,84,2,20.5,98.0,0.5,596.0,20.1,0.0,6.5,0.0,Summer,No Holiday,Yes
2018-07-10,136,3,20.6,98.0,0.8,1986.0,20.2,0.0,0.5,0.0,Summer,No Holiday,Yes
2018-07-10,133,4,20.6,97.0,0.5,1989.0,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,174,5,20.6,97.0,0.6,2000.0,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,534,6,20.7,97.0,0.9,2000.0,20.2,0.02,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,1209,7,21.1,95.0,0.4,2000.0,20.2,0.14,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,2017,8,21.7,89.0,0.5,2000.0,19.8,0.31,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,1061,9,22.3,86.0,1.0,2000.0,19.8,0.42,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,768,10,22.6,85.0,0.9,1996.0,19.9,0.38,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,909,11,23.2,82.0,1.1,1991.0,19.9,0.47,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,1035,12,24.1,80.0,0.8,2000.0,20.4,0.72,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,1074,13,25.2,77.0,1.2,1951.0,20.8,1.06,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,1142,14,25.5,77.0,0.8,1957.0,21.1,0.75,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,1169,15,25.7,77.0,0.5,1875.0,21.3,0.48,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,1462,16,26.3,74.0,0.7,1580.0,21.2,0.52,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,1603,17,26.5,76.0,1.0,1400.0,21.9,0.36,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,1665,18,26.2,82.0,0.4,1408.0,22.8,0.21,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,794,19,25.7,83.0,1.1,1011.0,22.5,0.08,0.5,0.0,Summer,No Holiday,Yes
2018-07-10,908,20,25.3,89.0,0.3,745.0,23.3,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,1352,21,25.1,86.0,0.3,870.0,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,971,22,25.0,86.0,0.5,796.0,22.4,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-10,373,23,24.9,87.0,0.5,658.0,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes
2018-07-11,240,0,24.6,96.0,0.7,308.0,23.9,0.0,0.5,0.0,Summer,No Holiday,Yes
